"","Data","ABREU.E.LIMA","AFOGADOS.DA.INGAZEIRA","AFRANIO","AGRESTINA","AGUA.PRETA","AGUAS.BELAS","ALAGOINHA","ALIANCA","ALTINHO","AMARAJI","ANGELIM","ARACOIABA","ARARIPINA","ARCOVERDE","BARRA.DE.GUABIRABA","BARREIROS","BELEM.DE.MARIA","BELEM.DE.SAO.FRANCISCO","BELO.JARDIM","BETANIA","BEZERROS","BODOCO","BOM.CONSELHO","BOM.JARDIM","BONITO","BREJAO","BREJINHO","BREJO.DA.MADRE.DE.DEUS","BUENOS.AIRES","BUIQUE","CABO.DE.SANTO.AGOSTINHO","CABROBO","CACHOEIRINHA","CAETES","CALCADO","CALUMBI","CAMARAGIBE","CAMOCIM.DE.SAO.FELIX","CAMUTANGA","CANHOTINHO","CAPOEIRAS","CARNAIBA","CARNAUBEIRA.DA.PENHA","CARPINA","CARUARU","CASINHAS","CATENDE","CEDRO","CHA.DE.ALEGRIA","CHA.GRANDE","CONDADO","CORRENTES","CORTES","CUMARU","CUPIRA","CUSTODIA","DORMENTES","ESCADA","EXU","FEIRA.NOVA","FERNANDO.DE.NORONHA","FERREIROS","FLORES","FLORESTA","FREI.MIGUELINHO","GAMELEIRA","GARANHUNS","GLORIA.DO.GOITA","GOIANA","GRAVATA","IATI","IBIMIRIM","IBIRAJUBA","IGARASSU","IGNORADO","IGUARACI","ILHA.DE.ITAMARACA","INAJA","INGAZEIRA","IPOJUCA","IPUBI","ITACURUBA","ITAIBA","ITAMBE","ITAPETIM","ITAPISSUMA","ITAQUITINGA","JABOATAO.DOS.GUARARAPES","JAQUEIRA","JATAUBA","JATOBA","JOAO.ALFREDO","JOAQUIM.NABUCO","JUCATI","JUPI","JUREMA","LAGOA.DO.CARRO","LAGOA.DO.ITAENGA","LAGOA.DO.OURO","LAGOA.DOS.GATOS","LAGOA.GRANDE","LAJEDO","LIMOEIRO","MACAPARANA","MACHADOS","MARAIAL","MIRANDIBA","MOREILANDIA","MORENO","NAZARE.DA.MATA","OLINDA","OROBO","OROCO","OURICURI","OUTRO.ESTADO","OUTRO.PAIS","PALMARES","PALMEIRINA","PANELAS","PARANATAMA","PARNAMIRIM","PASSIRA","PAUDALHO","PAULISTA","PEDRA","PESQUEIRA","PETROLANDIA","PETROLINA","POCAO","POMBOS","PRIMAVERA","QUIPAPA","QUIXABA","RECIFE","RIACHO.DAS.ALMAS","RIBEIRAO","RIO.FORMOSO","SAIRE","SALGADINHO","SALGUEIRO","SALOA","SANHARO","SANTA.CRUZ","SANTA.CRUZ.DA.BAIXA.VERDE","SANTA.CRUZ.DO.CAPIBARIBE","SANTA.MARIA.DA.BOA.VISTA","SANTA.MARIA.DO.CAMBUCA","SANTA.TEREZINHA","SAO.BENEDITO.DO.SUL","SAO.BENTO.DO.UNA","SAO.CAITANO","SAO.JOAO","SAO.JOAQUIM.DO.MONTE","SAO.JOSE.DA.COROA.GRANDE","SAO.JOSE.DO.BELMONTE","SAO.JOSE.DO.EGITO","SAO.LOURENCO.DA.MATA","SAO.VICENTE.FERRER","SERRA.TALHADA","SERRITA","SERTANIA","SIRINHAEM","SOLIDAO","SURUBIM","TABIRA","TACAIMBO","TACARATU","TAMANDARE","TAQUARITINGA.DO.NORTE","TEREZINHA","TERRA.NOVA","TIMBAUBA","TORITAMA","TRACUNHAEM","TRINDADE","TRIUNFO","TUPANATINGA","TUPARETAMA","VENTUROSA","VERDEJANTE","VERTENTE.DO.LERIO","VERTENTES","VICENCIA","VITORIA.DE.SANTO.ANTAO","XEXEU"
"60","10 May",85,0,1,2,8,3,1,17,1,5,0,6,1,18,0,3,0,0,7,2,3,0,2,8,5,0,0,1,2,0,127,1,8,4,0,0,264,1,2,0,2,3,0,19,44,0,7,0,18,9,7,2,2,0,3,3,0,15,0,7,28,3,0,3,5,3,14,16,33,16,0,7,0,86,0,1,13,1,0,52,3,0,0,2,1,22,3,761,2,1,1,7,1,1,2,4,12,5,0,3,0,1,17,4,2,1,0,0,28,5,640,0,1,1,19,3,13,0,2,0,0,6,26,450,5,5,1,17,1,16,1,1,3,3634,0,9,4,1,0,20,0,1,1,0,9,0,1,0,0,2,9,1,0,4,1,3,164,2,7,0,2,6,0,6,3,0,0,8,2,0,1,14,1,3,4,4,3,1,1,0,0,2,4,105,2
"61","11 May",88,0,1,3,9,3,1,17,1,7,0,6,1,18,2,3,0,0,8,2,5,0,2,8,6,0,0,1,2,0,135,1,10,4,0,0,270,1,2,1,2,3,0,19,46,0,8,0,18,9,7,2,2,0,3,3,0,19,0,9,28,3,0,3,5,3,17,17,35,20,0,7,0,88,0,1,13,1,0,55,3,0,0,2,1,22,4,786,2,1,1,8,2,1,2,4,12,5,0,3,0,1,17,4,2,1,0,0,28,5,658,0,1,1,21,3,15,0,2,0,0,7,28,461,5,6,1,17,1,19,1,1,3,3711,0,10,4,1,0,20,1,1,1,0,9,0,2,0,0,2,9,1,0,4,1,3,164,2,7,0,2,6,0,7,3,0,0,8,2,0,1,15,1,3,4,5,3,1,1,0,0,2,4,110,2
"62","12 May",90,0,1,3,9,5,1,17,1,8,0,6,1,18,2,3,0,0,9,2,5,0,2,8,6,0,0,1,2,0,141,1,10,4,0,0,280,1,2,1,2,4,0,20,48,0,9,0,18,9,7,2,2,0,3,3,0,20,0,10,28,5,0,3,5,3,17,17,37,20,0,7,0,91,0,1,14,1,0,57,3,0,0,3,1,24,4,824,2,1,1,11,2,1,2,4,12,5,0,3,0,1,19,4,2,1,0,0,31,5,686,0,1,1,22,3,15,0,2,0,0,8,30,475,5,6,1,18,1,19,1,1,3,3830,0,10,4,1,0,25,1,1,1,0,9,0,2,0,0,2,9,1,1,4,1,3,169,3,8,1,2,7,0,7,3,0,0,11,2,1,1,15,1,3,5,5,3,1,1,0,1,3,4,111,2
"63","13 May",96,0,1,3,11,5,1,18,1,8,0,6,1,18,3,3,0,0,10,2,10,0,2,11,7,0,0,1,2,0,146,1,10,4,0,0,286,2,2,1,2,4,1,20,49,0,9,0,18,9,7,2,2,0,3,3,0,23,0,10,28,5,0,3,6,3,17,18,38,20,0,7,0,99,0,1,14,1,0,59,3,0,0,3,1,24,4,856,2,1,1,11,2,1,2,4,12,5,0,3,0,1,19,4,3,1,0,0,35,5,693,0,1,1,23,3,15,0,2,1,0,8,30,483,5,6,1,18,1,19,1,1,3,3938,0,10,6,1,0,25,1,2,1,0,9,0,2,0,0,3,9,1,2,4,1,3,175,3,8,1,2,8,0,8,3,0,0,11,2,2,1,17,1,3,5,5,3,1,1,0,1,3,5,114,2
"64","14 May",103,0,1,4,13,6,1,18,1,9,0,6,1,18,3,4,0,0,10,2,10,0,2,11,7,0,0,2,2,0,169,1,11,4,0,0,291,2,2,1,2,4,1,21,57,1,9,0,18,9,8,2,2,0,3,3,0,26,0,11,28,5,0,3,6,3,19,18,39,21,0,7,0,102,0,1,14,1,0,62,3,0,0,3,1,25,5,914,2,1,1,11,2,1,2,4,12,6,0,3,0,1,19,4,4,1,0,0,40,6,709,0,1,1,23,3,15,0,2,1,0,8,31,496,5,6,1,19,1,19,1,1,3,4075,0,13,6,1,0,26,1,2,1,0,9,0,2,0,0,5,9,1,2,4,1,3,178,3,9,1,2,9,0,8,3,0,0,12,2,3,1,17,1,3,5,5,3,1,1,0,1,3,6,125,2
"65","15 May",105,0,1,4,17,6,1,19,1,9,0,6,2,18,3,5,0,0,11,2,11,0,2,11,7,0,0,2,2,0,182,1,11,4,0,0,303,2,2,1,2,4,1,22,59,1,10,0,18,9,8,2,2,0,3,3,0,29,0,13,28,5,0,3,6,4,21,19,42,23,0,8,0,106,0,1,14,1,0,66,3,0,0,3,1,26,5,950,2,1,1,12,2,1,2,4,13,6,0,3,1,1,21,4,5,1,0,0,46,6,745,0,2,1,23,3,17,0,2,1,0,8,31,527,5,6,1,19,1,19,2,1,3,4218,0,13,6,1,0,26,1,2,1,0,9,0,3,0,0,5,9,1,2,5,1,3,183,3,9,1,3,10,0,9,3,0,0,12,3,3,1,19,1,3,5,5,3,1,1,0,2,3,6,134,3
"66","16 May",117,0,1,4,23,7,1,19,1,9,0,6,2,20,3,6,0,0,11,2,11,1,3,11,7,0,0,2,2,0,199,1,11,4,0,0,346,2,3,1,2,4,1,24,66,1,10,0,18,9,10,2,4,0,5,4,0,35,0,14,28,5,0,3,6,4,22,20,42,23,0,8,0,118,0,1,14,1,0,70,4,0,0,3,1,28,5,1041,2,1,1,12,2,1,2,4,13,6,0,3,1,2,21,5,5,1,0,0,50,7,790,0,2,1,24,3,19,0,2,1,0,8,34,561,5,6,1,19,1,21,2,1,3,4566,0,15,6,1,0,26,1,2,1,0,9,0,3,0,0,5,10,1,2,5,1,3,194,3,9,1,3,11,0,11,3,0,0,15,3,3,1,19,1,4,5,5,3,1,1,0,2,3,6,156,3
"67","17 May",122,0,1,4,26,8,1,19,1,10,0,7,2,21,3,8,0,0,12,2,15,2,3,11,8,0,0,3,2,0,212,1,11,4,0,0,360,2,3,1,2,4,1,24,72,1,11,0,30,9,12,2,4,0,5,5,0,39,0,15,28,5,0,3,6,4,23,21,46,26,0,8,0,122,0,1,15,1,0,76,4,0,0,3,1,28,6,1115,2,1,1,15,2,1,2,4,14,6,0,3,1,2,22,5,5,1,0,0,52,8,824,0,2,1,27,3,21,0,2,1,0,10,37,581,5,6,1,21,2,23,2,2,3,4715,0,17,6,1,0,29,1,2,1,0,11,0,3,0,0,5,10,1,2,6,1,5,203,4,9,1,3,12,0,11,3,0,0,15,3,3,1,20,1,5,6,6,4,1,1,0,2,3,6,175,4
"68","18 May",128,1,1,5,26,12,1,19,2,11,0,7,2,22,4,9,0,0,12,2,16,2,3,11,9,0,0,3,2,0,228,1,11,4,0,0,368,2,4,1,2,4,1,24,80,1,13,0,30,10,13,2,4,0,5,6,0,41,0,15,28,5,0,3,6,4,24,22,51,27,0,8,0,131,0,1,15,1,0,79,4,0,0,3,1,29,6,1169,3,2,1,15,2,1,2,6,14,6,0,3,1,2,23,5,5,1,0,0,55,8,859,0,2,1,27,3,23,0,2,1,0,10,37,598,5,6,1,21,2,25,3,2,3,4883,1,18,6,2,0,29,1,2,1,0,11,0,3,0,0,9,11,1,3,8,1,5,208,4,9,1,3,14,0,11,4,0,0,15,4,3,1,23,1,5,6,6,4,1,1,0,2,3,7,180,5
"69","19 May",130,1,1,5,29,12,1,19,2,11,0,7,2,22,4,10,0,0,12,2,17,2,3,11,9,0,0,3,3,0,237,1,12,4,0,0,381,2,4,1,2,4,1,25,85,2,13,0,32,10,14,2,4,0,6,6,0,42,0,15,28,5,0,3,7,4,24,23,53,27,0,8,0,136,0,2,15,1,0,79,4,0,0,3,1,31,6,1216,3,2,1,15,3,1,2,6,14,6,0,3,1,2,23,5,5,2,0,0,56,10,897,0,2,1,27,3,26,0,2,2,0,11,37,622,5,6,1,21,2,26,3,2,3,5082,1,25,6,2,0,30,1,2,1,0,11,0,3,0,0,10,11,1,3,8,1,5,212,5,10,1,3,15,0,11,4,0,0,15,4,3,1,24,1,5,6,6,4,1,1,0,2,3,8,187,5
"70","20 May",138,1,1,7,39,14,1,19,2,11,0,8,3,25,4,14,0,0,13,2,17,2,3,11,9,0,0,3,3,0,251,1,13,4,0,0,397,6,4,1,2,4,1,26,97,2,14,0,34,10,16,2,4,2,7,6,0,46,0,16,28,6,0,3,7,5,27,25,62,35,0,9,0,138,2,2,16,2,0,84,4,0,1,4,1,33,7,1278,3,3,1,15,4,1,2,6,17,7,0,3,1,2,26,6,5,2,0,0,59,15,936,1,2,1,29,3,38,0,4,2,0,12,41,637,5,6,1,22,2,27,4,2,3,5273,1,31,6,2,0,30,1,2,1,0,11,0,3,0,0,11,13,1,3,8,1,5,220,5,14,1,3,15,0,11,4,0,0,15,4,3,1,25,4,7,6,6,4,1,1,0,4,3,8,192,5
"71","21 May",141,1,2,7,45,15,1,19,2,11,0,9,3,25,4,16,0,0,14,2,17,2,4,11,9,0,0,3,3,0,264,1,13,4,0,0,404,7,5,1,2,4,1,28,105,2,16,0,34,10,21,2,5,2,7,9,0,49,0,16,28,7,0,3,7,5,28,26,74,40,0,9,0,141,2,2,17,2,0,86,5,0,1,4,1,35,7,1312,3,3,1,17,5,1,2,6,17,7,0,3,1,2,26,6,5,2,0,0,60,15,963,1,2,1,33,3,40,0,4,3,1,12,42,657,6,6,1,24,2,31,4,2,3,5453,1,32,6,2,0,32,1,3,1,0,12,0,3,0,0,11,13,1,4,8,1,6,221,5,15,1,3,16,0,11,4,0,0,18,4,3,1,28,5,8,7,6,4,1,1,0,4,4,9,197,5
"72","22 May",148,1,2,7,46,16,2,21,2,12,0,9,3,27,4,16,0,0,15,2,17,2,5,11,12,0,0,3,3,1,280,1,13,4,0,0,425,8,6,2,3,4,1,31,112,2,16,0,34,12,21,2,5,2,7,9,0,52,0,17,28,7,0,3,7,5,29,28,79,42,0,9,0,148,2,2,17,2,0,88,5,0,1,6,1,35,8,1371,3,3,1,19,7,1,2,6,17,7,0,3,1,3,27,6,5,3,0,0,64,18,1006,1,2,1,38,3,45,0,4,3,1,12,42,693,6,6,2,26,2,32,6,2,3,5750,1,35,7,2,0,36,1,3,1,0,12,0,3,0,0,11,13,1,4,9,1,6,229,5,15,1,3,16,0,11,4,1,0,21,4,3,1,28,5,9,7,7,4,1,1,0,4,4,9,203,5
"73","23 May",149,1,2,8,52,16,3,21,2,12,0,9,3,27,4,18,0,0,15,2,17,2,5,11,12,0,0,3,3,1,280,1,13,4,0,0,425,8,7,2,3,4,1,31,118,2,16,0,34,12,21,2,5,2,7,9,0,53,0,17,28,7,0,3,7,5,30,29,80,43,0,9,0,150,2,2,17,2,0,89,5,0,1,7,1,35,8,1371,3,3,1,19,7,1,2,6,17,7,0,4,1,3,30,6,6,3,0,0,64,19,1006,1,2,1,40,3,47,1,6,3,1,12,42,693,6,6,2,26,2,32,6,2,3,5750,1,41,7,2,0,36,1,3,1,0,13,0,3,0,0,11,13,1,5,9,2,6,229,5,15,1,3,17,0,11,4,1,0,21,4,3,1,30,7,9,7,7,4,1,1,0,4,4,9,207,6
"74","24 May",152,1,2,9,53,16,3,23,2,13,0,9,3,27,4,21,0,0,15,2,18,2,5,12,12,0,0,3,4,2,284,1,14,4,0,0,432,8,7,2,3,4,1,32,125,2,17,0,36,12,21,2,5,2,7,9,0,56,0,17,28,7,0,3,7,5,30,29,80,44,0,9,1,154,2,2,17,2,0,94,6,0,2,7,1,35,8,1413,3,3,1,19,7,1,2,6,18,8,0,4,1,3,31,6,6,3,0,0,68,19,1032,1,2,1,42,3,47,1,7,3,1,13,45,715,6,8,2,27,2,33,7,2,3,5893,1,44,7,2,0,37,1,3,1,0,13,0,3,0,0,11,13,1,5,10,2,6,231,5,17,1,3,17,0,13,4,1,0,21,4,3,1,31,7,9,7,7,4,1,1,0,4,4,10,211,6
"75","25 May",155,1,2,9,61,16,3,24,2,13,0,9,3,28,4,22,0,0,16,2,18,2,5,13,13,0,0,3,4,2,292,1,14,4,0,0,432,8,7,2,3,4,1,33,128,2,18,0,36,12,23,2,5,2,7,9,0,59,0,20,28,7,0,3,7,5,30,29,84,45,0,9,1,155,2,2,17,2,0,97,6,0,2,8,1,36,9,1444,3,4,1,19,7,1,2,7,19,8,0,4,1,4,34,6,6,3,0,0,69,20,1046,1,2,1,42,3,50,1,7,3,2,13,47,727,6,8,2,27,2,33,8,2,4,5975,1,45,7,2,0,37,1,3,1,0,13,0,3,0,0,12,13,1,5,10,2,6,231,5,17,1,3,17,0,14,4,1,0,22,4,3,1,31,7,9,7,7,5,1,1,0,4,4,11,217,6
"76","26 May",158,1,2,10,64,16,3,24,2,15,0,10,3,28,4,24,0,0,16,3,19,2,5,13,14,0,0,3,4,2,300,1,15,4,0,0,436,8,7,2,3,4,1,33,134,2,18,0,36,12,23,2,5,2,7,9,0,63,0,20,28,7,0,3,7,7,32,31,85,46,0,9,1,155,2,2,17,2,0,97,6,0,2,9,1,39,9,1472,3,5,1,22,8,1,2,7,19,8,0,4,1,4,34,6,6,3,0,0,70,23,1069,1,2,1,42,3,53,1,7,3,2,14,49,745,6,9,2,27,2,34,9,2,4,6045,1,48,7,2,0,37,1,3,1,0,13,0,3,0,0,12,14,1,5,10,2,6,233,5,17,1,4,17,0,14,4,1,0,23,4,3,1,31,7,9,7,7,6,1,1,0,4,4,11,228,6
"77","27 May",159,1,2,10,66,17,3,24,2,16,1,10,3,30,4,25,0,0,16,3,19,2,5,13,14,0,0,3,4,3,309,1,17,4,0,0,437,8,7,2,3,4,1,37,144,2,18,0,36,12,24,2,5,2,8,9,0,64,0,24,28,7,0,3,7,7,34,31,86,46,0,9,1,159,2,2,17,2,0,100,6,0,2,10,1,40,9,1504,3,5,1,22,8,1,2,7,19,8,0,4,1,4,37,6,6,3,0,0,74,23,1082,1,2,1,42,3,57,1,7,3,2,14,50,761,6,9,2,29,2,34,10,2,4,6143,1,49,7,2,0,37,1,3,1,0,13,0,3,1,0,12,14,1,5,10,2,6,237,5,17,1,6,17,0,15,4,1,0,25,4,3,1,31,7,9,7,7,6,1,1,0,4,4,11,232,7
"78","28 May",166,1,2,11,69,20,3,25,2,16,1,10,4,31,5,25,0,0,16,3,19,2,5,13,14,0,0,4,4,3,315,1,18,4,0,0,438,8,7,2,3,4,1,41,150,2,18,0,36,12,25,2,7,2,9,9,0,64,0,24,28,7,0,4,7,8,34,32,89,47,0,9,1,161,2,2,20,2,0,102,6,1,2,10,1,41,9,1541,3,5,1,22,8,1,2,7,20,8,0,4,1,4,40,6,6,3,0,0,77,23,1107,1,3,1,42,3,63,1,7,3,2,14,50,779,6,9,2,29,2,37,10,3,4,6239,1,50,10,2,0,37,1,3,1,0,13,0,3,1,0,12,14,1,6,10,2,6,238,5,17,1,6,17,0,17,4,1,0,26,4,3,1,32,9,9,7,7,6,1,1,0,4,4,12,237,7
"79","29 May",180,1,2,12,70,20,4,25,2,19,1,11,4,32,6,28,0,0,16,3,21,2,5,15,15,0,0,4,4,3,346,1,18,4,0,0,451,8,9,3,3,5,1,45,159,2,18,0,37,12,27,2,8,2,11,10,0,70,0,24,28,7,0,4,7,8,35,32,97,49,0,9,1,170,2,2,20,2,0,105,6,1,2,13,1,43,9,1602,3,5,1,22,8,1,2,7,21,8,0,4,1,4,43,6,6,3,0,0,78,23,1140,1,3,1,44,3,69,1,7,3,2,14,52,809,6,10,2,31,2,37,12,3,4,6355,1,53,13,2,0,37,1,3,1,0,13,0,4,1,0,13,14,1,6,11,2,6,245,5,17,1,6,19,0,17,4,2,0,26,4,3,1,34,9,11,7,7,6,1,1,0,4,6,12,244,8
"80","30 May",181,1,2,13,78,20,4,26,3,20,1,12,4,34,8,31,0,0,17,3,22,2,5,15,15,1,0,4,4,3,363,1,18,4,0,0,461,8,9,3,4,5,1,48,165,2,18,0,38,12,29,2,8,2,11,10,0,71,0,24,28,7,0,5,9,10,35,34,98,50,0,9,1,177,2,2,20,2,0,113,6,1,2,15,1,43,10,1638,3,5,1,24,8,1,2,7,22,9,0,4,1,4,44,7,6,3,0,0,81,25,1163,1,3,1,44,3,76,1,7,3,2,14,53,823,6,11,2,31,2,37,13,4,4,6455,1,56,13,2,0,39,1,3,1,0,13,0,4,1,0,14,14,1,6,11,2,6,247,6,17,1,6,20,0,18,4,3,0,27,4,3,1,34,12,11,7,7,6,1,1,0,4,6,12,261,9
"81","31 May",189,1,2,13,81,22,5,27,3,21,1,12,7,35,8,32,0,0,17,3,22,2,5,16,15,1,0,4,4,3,372,1,18,4,0,0,465,9,9,3,4,5,1,49,169,2,19,0,39,12,29,2,10,2,11,10,0,71,0,24,28,7,0,5,9,10,39,34,101,53,0,9,1,179,2,2,20,2,0,119,6,1,3,16,1,45,10,1680,3,6,1,24,8,1,2,7,23,9,0,4,1,4,44,7,6,3,0,0,81,26,1174,1,3,2,44,3,76,1,7,3,2,14,56,840,6,14,2,31,2,37,13,4,4,6524,2,56,14,2,0,39,1,3,1,0,13,0,4,1,0,17,14,1,7,12,2,8,251,6,18,1,7,20,0,18,4,3,0,29,4,3,1,34,12,11,7,7,6,1,1,0,4,6,12,264,9
"82","01 Jun",191,1,2,13,88,23,5,28,4,21,1,12,8,36,8,34,0,0,18,3,23,2,5,16,15,1,0,5,4,4,375,1,20,4,0,0,470,9,10,3,4,5,1,52,184,2,21,0,40,12,29,2,10,2,11,10,0,74,0,24,28,7,0,5,9,10,40,34,103,53,0,9,1,181,2,2,21,2,0,121,7,1,3,16,1,46,10,1700,4,6,1,24,8,1,2,7,24,9,0,4,1,4,45,7,6,3,0,0,81,26,1202,1,3,2,44,3,81,1,7,3,2,14,56,866,6,14,2,31,2,38,14,4,4,6556,2,57,14,2,0,39,1,3,1,0,13,0,4,1,0,17,14,1,11,12,2,8,252,7,20,2,7,21,0,18,4,3,0,29,4,3,1,34,12,11,7,7,6,1,2,0,4,6,15,266,10
"83","02 Jun",194,1,2,13,96,23,5,28,5,22,1,12,8,39,8,35,0,0,19,3,24,2,5,16,15,1,0,6,4,4,382,1,21,4,0,0,484,9,10,3,4,5,1,55,188,2,22,0,40,12,31,2,10,2,11,10,0,75,0,24,28,8,0,5,9,12,42,35,104,53,0,9,1,184,2,2,21,2,0,128,7,1,3,17,1,46,13,1729,4,7,1,24,8,1,2,7,25,9,1,4,1,5,47,8,6,3,0,0,84,29,1217,1,3,2,45,3,83,1,7,3,3,14,58,884,6,16,2,32,4,38,15,4,4,6635,2,59,15,2,0,40,1,7,1,0,14,0,4,1,1,17,14,1,12,14,2,8,254,7,20,2,7,21,0,18,4,3,1,29,4,3,1,34,12,12,8,7,6,2,2,0,4,7,15,267,10
"84","03 Jun",198,1,2,15,96,23,5,29,5,22,1,12,8,39,8,36,0,0,19,3,24,2,5,17,15,1,0,7,4,4,389,1,21,4,0,0,488,9,10,3,4,5,1,56,198,2,23,0,40,12,34,2,10,2,11,10,0,76,0,25,28,8,0,5,9,13,43,35,109,55,0,9,1,187,2,2,22,2,0,133,8,1,3,17,1,47,13,1760,4,7,1,25,9,1,2,7,25,9,1,4,1,5,51,9,6,3,0,0,85,29,1251,1,3,2,48,3,88,1,7,3,3,14,58,899,7,16,2,34,4,38,15,4,4,6702,2,60,21,2,0,41,1,7,1,0,15,0,4,1,1,20,14,1,12,14,2,8,255,7,20,3,8,22,0,19,4,4,1,29,4,3,1,35,14,12,8,8,6,2,2,0,4,7,15,271,12
"85","04 Jun",203,1,3,15,97,24,5,30,5,22,1,14,8,41,9,40,0,0,24,3,24,2,5,17,16,1,0,8,4,4,405,1,24,4,0,0,492,9,10,3,4,5,1,61,204,2,24,0,40,12,36,2,11,3,12,10,0,80,0,25,28,8,0,5,9,18,43,36,111,56,0,9,1,192,2,2,22,2,0,135,8,1,3,17,1,47,13,1785,4,7,1,25,9,1,2,7,25,9,1,4,1,5,52,9,6,4,0,0,86,29,1266,1,3,2,51,3,88,1,7,3,3,15,59,913,7,16,2,35,4,38,15,4,4,6764,2,61,24,2,0,41,2,7,1,0,15,0,4,1,1,20,15,1,13,17,2,8,262,8,21,3,8,24,0,19,5,4,1,29,4,3,1,35,15,12,8,8,6,2,2,0,4,7,15,276,12
"86","05 Jun",205,1,3,15,101,25,5,31,5,22,1,15,8,41,9,41,0,0,26,3,24,2,6,17,16,1,0,8,5,5,407,1,24,4,0,0,494,9,10,3,5,5,1,63,210,2,24,0,40,14,36,2,11,3,14,11,0,81,0,27,28,8,0,5,9,19,46,36,114,58,0,9,1,193,2,2,22,2,0,139,8,1,3,19,1,47,13,1803,4,7,1,27,9,2,2,7,25,9,1,4,1,5,54,9,7,4,0,0,88,29,1278,1,3,2,52,3,91,1,7,3,3,16,59,928,7,16,2,35,4,38,15,4,4,6829,2,63,24,2,0,41,2,8,1,0,15,0,4,1,1,20,15,1,13,19,2,8,264,9,21,3,8,27,0,19,5,4,1,29,4,3,1,36,21,12,8,8,6,2,2,0,4,7,16,282,12
"87","06 Jun",206,1,3,15,104,25,7,31,5,22,1,16,10,42,11,43,0,0,29,3,24,2,7,17,17,1,0,9,5,5,411,1,24,4,0,0,499,9,10,3,5,5,1,66,220,2,26,0,42,14,38,2,11,3,15,11,0,82,0,27,28,8,0,5,9,19,47,36,117,59,0,9,1,195,2,2,22,2,0,141,9,1,3,25,1,50,13,1814,4,7,1,27,10,2,2,7,25,10,1,5,1,5,54,9,7,4,0,0,89,29,1291,1,3,3,54,3,100,1,7,3,4,16,59,941,7,17,2,36,4,38,17,4,4,6889,2,64,24,2,0,41,2,9,1,0,16,0,5,1,1,24,16,1,13,19,2,8,264,9,21,3,8,30,0,21,5,4,1,29,4,3,1,36,23,12,8,8,6,3,3,0,4,7,16,283,13
"88","07 Jun",209,2,3,16,108,25,7,32,5,22,1,17,10,42,12,43,0,0,30,3,25,2,7,17,18,1,0,9,5,5,428,1,24,4,0,0,502,9,10,3,5,6,1,67,226,2,29,0,42,14,39,4,11,4,15,11,0,84,1,28,28,8,0,5,9,19,48,36,118,60,0,9,1,197,2,2,22,2,0,141,9,1,3,27,1,50,14,1830,4,7,1,28,10,2,2,7,25,10,1,5,1,5,55,9,7,4,0,0,90,29,1300,1,3,5,55,3,102,1,7,3,4,16,59,951,7,18,3,41,4,38,17,4,4,6922,2,66,24,2,0,41,2,9,1,0,16,0,5,1,1,24,16,1,13,19,2,8,264,10,21,3,8,34,0,21,5,4,1,31,5,3,1,37,24,12,8,8,6,3,3,0,4,7,17,285,13
"89","08 Jun",211,2,3,16,110,25,7,32,5,22,1,18,10,44,12,43,0,0,31,3,25,2,7,18,18,1,0,9,5,5,432,1,24,4,0,0,511,9,10,3,5,6,1,67,228,2,30,0,42,14,39,4,11,4,15,11,0,84,1,29,28,8,0,5,9,19,48,37,119,60,0,9,1,197,2,2,22,2,0,142,9,1,3,31,1,50,14,1843,4,7,1,30,10,2,2,7,25,10,1,5,1,6,58,9,7,4,0,0,90,30,1314,1,3,5,58,3,104,1,7,3,4,16,59,956,8,18,3,43,4,38,17,4,4,6932,2,66,25,2,0,42,2,9,1,0,16,0,5,1,1,25,16,1,13,19,3,8,266,10,21,3,8,34,0,23,5,4,1,33,5,3,1,37,24,12,8,8,6,3,3,1,4,7,18,286,13
"90","09 Jun",213,2,3,16,112,25,7,32,5,22,1,18,10,45,12,45,0,0,31,3,27,2,13,18,18,1,0,9,5,5,433,1,28,5,0,0,512,9,10,3,6,6,1,68,233,2,31,0,42,14,39,5,11,4,15,11,0,84,1,32,28,8,0,5,9,19,50,37,122,64,0,9,1,197,2,2,22,2,0,145,9,1,3,31,1,51,14,1846,4,7,1,30,10,2,2,8,25,10,1,5,1,6,59,9,7,4,0,0,91,30,1321,1,3,5,59,3,107,1,7,3,5,17,59,962,8,18,3,43,4,38,17,4,4,6979,2,67,25,2,0,44,2,10,1,0,16,0,5,1,1,26,16,1,13,19,3,8,268,10,21,3,8,34,0,25,6,4,1,34,5,3,1,37,25,12,9,8,6,3,3,1,4,7,18,288,13
"91","10 Jun",216,2,3,16,115,26,7,32,5,22,1,19,10,46,12,46,0,0,31,3,29,2,13,18,18,1,0,11,6,5,436,1,28,5,0,0,516,11,10,3,6,6,1,69,241,2,34,0,42,14,40,5,11,4,16,14,0,90,1,33,28,8,0,5,9,19,51,37,123,64,0,9,1,197,2,3,22,2,0,147,9,1,3,33,1,51,15,1866,4,7,1,30,11,2,2,8,25,10,1,5,2,6,59,10,7,4,0,0,91,30,1326,2,3,6,61,3,108,1,8,3,5,17,59,970,8,19,3,46,4,39,17,4,4,7052,3,68,26,2,0,44,2,10,1,0,17,0,5,1,1,28,16,2,13,19,3,8,270,10,22,3,8,36,0,27,6,4,2,34,5,3,1,39,26,12,9,8,6,3,3,1,4,7,18,292,14
