"","Data","ABREU.E.LIMA","AFOGADOS.DA.INGAZEIRA","AFRANIO","AGRESTINA","AGUA.PRETA","AGUAS.BELAS","ALAGOINHA","ALIANCA","ALTINHO","AMARAJI","ANGELIM","ARACOIABA","ARARIPINA","ARCOVERDE","BARRA.DE.GUABIRABA","BARREIROS","BELEM.DE.MARIA","BELEM.DE.SAO.FRANCISCO","BELO.JARDIM","BETANIA","BEZERROS","BODOCO","BOM.CONSELHO","BOM.JARDIM","BONITO","BREJAO","BREJINHO","BREJO.DA.MADRE.DE.DEUS","BUENOS.AIRES","BUIQUE","CABO.DE.SANTO.AGOSTINHO","CABROBO","CACHOEIRINHA","CAETES","CALCADO","CALUMBI","CAMARAGIBE","CAMOCIM.DE.SAO.FELIX","CAMUTANGA","CANHOTINHO","CAPOEIRAS","CARNAIBA","CARNAUBEIRA.DA.PENHA","CARPINA","CARUARU","CASINHAS","CATENDE","CEDRO","CHA.DE.ALEGRIA","CHA.GRANDE","CONDADO","CORRENTES","CORTES","CUMARU","CUPIRA","CUSTODIA","DORMENTES","ESCADA","EXU","FEIRA.NOVA","FERNANDO.DE.NORONHA","FERREIROS","FLORES","FLORESTA","FREI.MIGUELINHO","GAMELEIRA","GARANHUNS","GLORIA.DO.GOITA","GOIANA","GRAVATA","IATI","IBIMIRIM","IBIRAJUBA","IGARASSU","IGNORADO","IGUARACI","ILHA.DE.ITAMARACA","INAJA","INGAZEIRA","IPOJUCA","IPUBI","ITACURUBA","ITAIBA","ITAMBE","ITAPETIM","ITAPISSUMA","ITAQUITINGA","JABOATAO.DOS.GUARARAPES","JAQUEIRA","JATAUBA","JATOBA","JOAO.ALFREDO","JOAQUIM.NABUCO","JUCATI","JUPI","JUREMA","LAGOA.DO.CARRO","LAGOA.DO.ITAENGA","LAGOA.DO.OURO","LAGOA.DOS.GATOS","LAGOA.GRANDE","LAJEDO","LIMOEIRO","MACAPARANA","MACHADOS","MARAIAL","MIRANDIBA","MOREILANDIA","MORENO","NAZARE.DA.MATA","OLINDA","OROBO","OROCO","OURICURI","OUTRO.ESTADO","OUTRO.PAIS","PALMARES","PALMEIRINA","PANELAS","PARANATAMA","PARNAMIRIM","PASSIRA","PAUDALHO","PAULISTA","PEDRA","PESQUEIRA","PETROLANDIA","PETROLINA","POCAO","POMBOS","PRIMAVERA","QUIPAPA","QUIXABA","RECIFE","RIACHO.DAS.ALMAS","RIBEIRAO","RIO.FORMOSO","SAIRE","SALGADINHO","SALGUEIRO","SALOA","SANHARO","SANTA.CRUZ","SANTA.CRUZ.DA.BAIXA.VERDE","SANTA.CRUZ.DO.CAPIBARIBE","SANTA.MARIA.DA.BOA.VISTA","SANTA.MARIA.DO.CAMBUCA","SANTA.TEREZINHA","SAO.BENEDITO.DO.SUL","SAO.BENTO.DO.UNA","SAO.CAITANO","SAO.JOAO","SAO.JOAQUIM.DO.MONTE","SAO.JOSE.DA.COROA.GRANDE","SAO.JOSE.DO.BELMONTE","SAO.JOSE.DO.EGITO","SAO.LOURENCO.DA.MATA","SAO.VICENTE.FERRER","SERRA.TALHADA","SERRITA","SERTANIA","SIRINHAEM","SOLIDAO","SURUBIM","TABIRA","TACAIMBO","TACARATU","TAMANDARE","TAQUARITINGA.DO.NORTE","TEREZINHA","TERRA.NOVA","TIMBAUBA","TORITAMA","TRACUNHAEM","TRINDADE","TRIUNFO","TUPANATINGA","TUPARETAMA","VENTUROSA","VERDEJANTE","VERTENTE.DO.LERIO","VERTENTES","VICENCIA","VITORIA.DE.SANTO.ANTAO","XEXEU"
"50","30 Apr",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,2,0,35,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,2,1,32,0,0,0,0,0,1,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,159,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0
"51","01 May",5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,2,0,0,12,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,153,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
"52","02 May",2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,10,0,0,4,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,0,3,0,0,0,0,1,0,21,0,1,0,2,0,2,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"53","03 May",3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,8,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,2,0,0,0,0,0,0,1,1,20,0,1,0,0,0,0,0,0,0,146,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0
"54","04 May",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"55","05 May",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,121,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"56","06 May",5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,15,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0
"57","07 May",7,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,2,0,1,0,3,0,0,0,0,0,6,0,0,0,0,0,2,0,48,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,32,0,0,0,2,0,0,0,0,0,0,0,2,11,0,0,0,1,0,0,0,0,1,176,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"58","08 May",3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,15,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,9,0,1,0,0,0,4,1,0,0,0,0,0,0,54,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37,0,0,0,1,0,1,0,0,0,0,0,1,19,0,1,0,0,0,0,0,0,0,105,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0
"59","09 May",3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,1,0,0,0,0,3,2,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,0,0,1,0,0,0,0,0,0,0,0,2,9,1,1,1,1,0,1,0,0,0,114,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0
"60","10 May",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,1,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,3,0,0,1,170,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0
"61","11 May",3,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,8,0,2,0,0,0,6,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,3,1,2,4,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,2,0,0,0,0,1,2,11,0,1,0,0,0,3,0,0,0,77,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0
"62","12 May",2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,2,0,0,0,1,0,2,0,38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,28,0,0,0,1,0,0,0,0,0,0,1,2,14,0,0,0,1,0,0,0,0,0,119,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"63","13 May",6,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,3,1,0,0,0,0,0,5,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,7,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,108,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0
"64","14 May",7,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,1,0,0,0,5,0,0,0,0,0,0,1,8,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,16,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1,0,0,0,0,0,137,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
"65","15 May",2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,2,1,3,2,0,1,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0,36,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,6,0,36,0,1,0,0,0,2,0,0,0,0,0,0,31,0,0,0,0,0,0,1,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,9,1
"66","16 May",12,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17,0,0,0,0,0,43,0,1,0,0,0,0,2,7,0,0,0,0,0,2,0,2,0,2,1,0,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,4,1,0,0,0,0,2,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,45,0,0,0,1,0,2,0,0,0,0,0,3,34,0,0,0,0,0,2,0,0,0,348,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0
"67","17 May",5,0,0,0,3,1,0,0,0,1,0,1,0,1,0,2,0,0,1,0,4,1,0,0,1,0,0,1,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,1,0,12,0,2,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,1,4,3,0,0,0,4,0,0,1,0,0,6,0,0,0,0,0,0,1,74,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,34,0,0,0,3,0,2,0,0,0,0,2,3,20,0,0,0,2,1,2,0,1,0,149,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,19,1
"68","18 May",6,1,0,1,0,4,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,8,0,1,0,0,0,0,0,8,0,2,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,1,0,54,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,35,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,2,1,0,0,168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,0,0,5,0,0,0,0,2,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,1
"69","19 May",2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,13,0,0,0,0,0,0,1,5,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,38,0,0,0,0,0,3,0,0,1,0,1,0,24,0,0,0,0,0,1,0,0,0,199,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0
"70","20 May",8,0,0,2,10,2,0,0,0,0,0,1,1,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,16,4,0,0,0,0,0,1,12,0,1,0,2,0,2,0,0,2,1,0,0,4,0,1,0,1,0,0,0,1,3,2,9,8,0,1,0,2,2,0,1,1,0,5,0,0,1,1,0,2,1,62,0,1,0,0,1,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,3,5,39,1,0,0,2,0,12,0,2,0,0,1,4,15,0,0,0,1,0,1,1,0,0,191,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,2,0,0,5,0
"71","21 May",3,0,1,0,6,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,7,1,1,0,0,0,0,2,8,0,2,0,0,0,5,0,1,0,0,3,0,3,0,0,0,1,0,0,0,0,1,1,12,5,0,0,0,3,0,0,1,0,0,2,1,0,0,0,0,2,0,34,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,4,0,2,0,0,1,1,0,1,20,1,0,0,2,0,4,0,0,0,180,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,3,1,1,1,0,0,0,0,0,0,1,1,5,0
"72","22 May",7,0,0,0,1,1,1,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,16,0,0,0,0,0,21,1,1,1,1,0,0,3,7,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,2,5,2,0,0,0,7,0,0,0,0,0,2,0,0,0,2,0,0,1,59,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,3,43,0,0,0,5,0,5,0,0,0,0,0,0,36,0,0,1,2,0,1,2,0,0,297,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0
"73","23 May",1,0,0,1,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,1
"74","24 May",3,0,0,1,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4,0,1,0,0,0,7,0,0,0,0,0,0,1,7,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,5,1,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,0,26,0,0,0,2,0,0,0,1,0,0,1,3,22,0,2,0,1,0,1,1,0,0,143,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0
"75","25 May",3,0,0,0,8,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,1,31,0,1,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,1,1,14,0,0,0,0,0,3,0,0,0,1,0,2,12,0,0,0,0,0,0,1,0,1,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0
"76","26 May",3,0,0,1,3,0,0,0,0,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,28,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,23,0,0,0,0,0,3,0,0,0,0,1,2,18,0,1,0,0,0,1,1,0,0,70,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0
"77","27 May",1,0,0,0,2,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,1,0,0,0,0,0,0,4,10,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,0,1,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,13,0,0,0,0,0,4,0,0,0,0,0,1,16,0,0,0,2,0,0,1,0,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"78","28 May",7,0,0,1,3,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,4,6,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,0,0,0,2,0,0,3,0,0,2,0,1,0,0,0,1,0,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,25,0,1,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0,0,3,0,1,0,96,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,5,0
"79","29 May",14,0,0,1,1,0,1,0,0,3,0,1,0,1,1,3,0,0,0,0,2,0,0,2,1,0,0,0,0,0,31,0,0,0,0,0,13,0,2,1,0,1,0,4,9,0,0,0,1,0,2,0,1,0,2,1,0,6,0,0,0,0,0,0,0,0,1,0,8,2,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,2,0,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,33,0,0,0,2,0,6,0,0,0,0,0,2,30,0,1,0,2,0,0,2,0,0,116,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,7,1
"80","30 May",1,0,0,1,8,0,0,1,1,1,0,1,0,2,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,10,0,0,0,1,0,0,3,6,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,2,1,1,0,0,0,7,0,0,0,0,0,8,0,0,0,2,0,0,1,36,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,2,23,0,0,0,0,0,7,0,0,0,0,0,1,14,0,1,0,0,0,0,1,1,0,100,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,1
"81","31 May",8,0,0,0,3,2,1,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,4,1,0,0,0,0,0,1,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,2,0,0,0,0,0,6,0,0,1,1,0,2,0,42,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,3,17,0,3,0,0,0,0,0,0,0,69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2,4,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
